Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14
02/08/2006,5753.88,6526.92,691.16,16.041,1606.28,75.945313,89.205,157.787,81.67,3577.6,622.98,57.06432402,1.3955201,187.3553
03/08/2006,5686.29,6491.99,691.69,15.838,1618.52,75.914063,88.925,158.462,81.31,3547,629.74,56.83262866,1.39584608,188.3517117
04/08/2006,5745.88,6572.73,697.83,16.355,1612.4,76.179688,89.235,161.255,81.91,3587.2,626.96,57.13906445,1.40323495,190.3146429
07/08/2006,5671.75,6467.37,695.48,16.067,1598.57,76.039063,89.285,161.976,81.91,3528.9,622.3,56.99705762,1.39910588,190.0356476
08/08/2006,5676.84,6491.99,699.1,16.061,1587.93,76.132813,89.295,162.021,81.95,3534.2,614.63,56.91484314,1.40051845,190.3744276
09/08/2006,5737.89,6549.26,705.82,16.467,1590.59,76.117188,89.145,162.967,81.67,3574.4,608.89,57.1988568,1.40073577,189.8961499
10/08/2006,5707.36,6475.39,702.01,15.858,1593.25,76.085938,89.175,166.435,81.69,3541,613.56,57.33338959,1.39378154,188.800097
11/08/2006,5718.99,6461.64,702.46,15.569,1591.65,75.898438,88.905,166.75,81.26,3546.7,607.09,57.19138276,1.38552338,188.3915682
14/08/2006,5768.41,6538.38,700.73,15.93,1596.18,75.710938,88.765,165.399,81.04,3591.7,609.49,56.720518,1.38476276,188.1723576
15/08/2006,5861.44,6637.44,703.22,15.831,1639,75.992188,88.915,165.219,81.37,3635.7,623.89,57.11664232,1.39204298,188.7303482
16/08/2006,5886.88,6670.66,713.38,16.093,1677.04,76.242188,89.065,165.399,81.7,3651.3,632.44,57.39318193,1.39812794,188.9894153
17/08/2006,5907.23,6696.42,716.17,15.713,1678.63,76.210938,89.105,165.849,81.81,3659.1,635.47,56.82515461,1.39628072,187.7837571
18/08/2006,5881.79,6677.53,710.46,15.759,1686.35,76.335938,89.135,163.732,81.98,3651,636.27,56.63082948,1.39617206,187.4748694
21/08/2006,5862.89,6647.18,705.69,16.172,1668.79,76.398438,89.315,165.129,82.36,3627.9,630.59,57.01947975,1.40410423,188.8399535
22/08/2006,5883.97,6678.67,709.84,16.065,1666.66,76.414063,89.685,164.723,82.85,3646,632.77,56.91484314,1.39291226,188.1026088
23/08/2006,5873.8,6628.28,703.81,16.397,1657.89,76.382813,89.605,164.768,82.69,3613,624.42,57.0269538,1.39247762,188.7403123
24/08/2006,5889.06,6672.37,699.18,16.129,1656.82,76.367188,89.665,166.345,82.85,3633.2,624.68,56.89989505,1.3890005,188.20225
25/08/2006,5891.24,6668.94,700.2,16.207,1660.54,76.429688,89.745,166.075,82.99,3629.3,625.15,56.48882265,1.38856586,188.1125729
28/08/2006,5902.87,6716.47,699.87,15.755,1670.92,76.398438,89.755,166.66,83,3658.4,631.77,56.74294014,1.39128236,188.8598817
29/08/2006,5937.75,6710.17,704.8,15.916,1676.77,76.414063,89.525,166.705,82.68,3666.6,639.1,57.07179806,1.39617206,189.2783747
30/08/2006,5953.01,6734.79,710.13,16.366,1685.81,76.523438,89.675,167.426,82.95,3682.2,644.23,57.0269538,1.39584608,189.8064729
31/08/2006,5927.58,6712.46,706.71,16.831,1684.22,76.679688,89.855,167.786,83.33,3666.2,644.18,57.04937593,1.3933469,189.8363652
01/09/2006,5953.74,6737.08,711.69,16.882,1692.2,76.742188,89.905,168.192,83.48,3680.4,645.11,57.28854533,1.39617206,189.8861858
04/09/2006,5985.72,6777.17,722.11,16.882,1692.2,76.742188,89.845,168.192,83.43,3695.7,645.11,57.28854533,1.39617206,189.8861858
05/09/2006,5981.36,6739.95,721.54,16.973,1707.36,76.554688,89.655,170.309,83.08,3673.3,650.42,57.64729943,1.3938902,188.8100611
06/09/2006,5941.39,6668.94,713.66,17.05,1676.5,76.460938,89.405,170.173,82.68,3631.1,636.59,57.29601937,1.39345556,187.8335776
07/09/2006,5911.59,6616.83,704.53,16.398,1668.52,76.476563,89.495,168.912,82.84,3593.1,631.61,56.69809587,1.38454544,186.8869865
08/09/2006,5943.57,6642.6,703.96,15.881,1671.45,76.585938,89.545,166.3,83.08,3601.3,633.46,56.31691964,1.37780852,185.8905747
11/09/2006,5892.17,6643.16,689.89,14.519,1684.59,76.460938,89.425,165.489,82.92,3590.7,632.6,56.09976891,1.38072738,185.8607176
12/09/2006,5955.87,6728.92,694.47,14.389,1717.98,76.539063,89.335,165.939,82.61,3636.7,647.72,56.06981709,1.37953821,186.7464795
13/09/2006,5976.14,6760.72,701.35,14.467,1727.45,76.601563,89.455,162.741,83.04,3644.5,653.28,56.26450395,1.37953821,186.9753843
14/09/2006,5947.19,6768.1,703.06,14.144,1729.55,76.476563,89.445,160.804,83.02,3637.4,650.51,56.39179921,1.38256517,187.9805748
15/09/2006,5973.25,6793.09,705.24,14.047,1737.7,76.398438,89.515,162.381,83.17,3646.2,652.07,56.22706417,1.3756464,187.1445747
18/09/2006,6008.72,6786.84,715.08,14.583,1737.7,76.320313,89.195,163.729,82.67,3652.2,651.61,56.42923899,1.37997064,187.3635271
19/09/2006,5982.66,6726.08,714.56,14.138,1727.18,76.648438,89.435,162.246,83.12,3628.5,648.58,56.24952803,1.3773761,187.4431462
20/09/2006,6065.91,6815.23,711.02,14.389,1749.53,76.648438,89.485,159.685,83.2,3683,656.66,56.22706417,1.379322,188.1597176
21/09/2006,6086.91,6830.57,707.96,14.525,1740.06,77.070313,89.525,160.584,83.42,3695.4,650.08,56.58648607,1.38883531,189.4535272
22/09/2006,6031.89,6723.8,699.16,14.609,1725.61,77.289063,89.995,161.392,83.94,3646.6,642.48,56.03986526,1.38840289,189.2942891
25/09/2006,6007.27,6749.93,697.32,14.628,1751.11,77.414063,90.185,161.752,84.24,3651.9,650.05,56.33189555,1.38602456,189.4435748
26/09/2006,6089.8,6824.32,702.12,14.848,1759.78,77.242188,90.095,162.246,84.27,3698.6,652.3,56.30194372,1.37910579,188.926051
27/09/2006,6118.76,6851.01,709.35,15.113,1763.72,77.242188,89.995,161.797,84.13,3713.4,654.92,56.13720868,1.37975442,188.16967
28/09/2006,6122.38,6849.88,713.5,15.158,1759.78,77.148438,89.895,161.348,83.99,3720.9,654.94,55.97247365,1.38007874,186.9057176
29/09/2006,6124.55,6865.78,711.32,14.906,1757.42,77.085938,89.805,161.482,83.8,3723,648.71,55.740347,1.37715988,186.4080985
02/10/2006,6091.97,6853.85,714,15.035,1732.44,77.179688,89.935,162.651,83.99,3716.3,642.64,55.95749773,1.38288949,187.9805747
03/10/2006,6099.21,6848.74,709.12,14.267,1739.01,77.179688,89.745,160.763,83.56,3698.2,642.24,55.56063605,1.38170033,187.9805747
04/10/2006,6133.96,6918.02,707.86,13.944,1779.76,77.445313,89.925,160.449,83.9,3723.3,655.76,55.740347,1.37964632,187.831289
05/10/2006,6182.47,6949.26,717.45,14.299,1789.49,77.210938,89.865,161.932,83.78,3746.3,664.34,55.77029882,1.37726799,187.12467
06/10/2006,6192.6,6956.07,716.47,14.435,1787.65,76.804688,89.755,160.584,83.42,3740.3,661.42,55.52319626,1.3681871,186.3881938
09/10/2006,6209.98,6952.1,715.22,14.751,1791.59,76.804688,89.675,157.843,83.34,3743.1,665.67,55.52319626,1.3681871,186.3881938
10/10/2006,6262.1,6998.1,718.7,14.493,1791.59,76.570313,89.365,156.405,82.87,3759.4,666.85,55.568124,1.35997106,184.6664318
11/10/2006,6272.96,6995.82,718.33,14.635,1794.48,76.382813,89.385,156.18,82.89,3761.9,663.12,55.52319626,1.35813326,184.566908
12/10/2006,6296.13,7041.25,722.59,14.699,1822.09,76.414063,89.435,157.618,82.95,3796.2,676.87,56.15218459,1.36126833,185.0048128
13/10/2006,6283.09,7051.48,734.64,15.087,1828.92,76.304688,89.305,158.023,82.56,3789.1,681.84,56.19711233,1.35759273,184.9251938
16/10/2006,6278.75,7063.97,739.12,15.384,1831.02,76.382813,89.315,157.124,82.57,3792,687.95,56.36933533,1.35856569,185.24367
17/10/2006,6196.95,6977.65,734.12,15.216,1808.94,76.445313,89.445,156.944,82.85,3750.7,683.86,56.28696781,1.36029538,186.2488604
18/10/2006,6252.69,7063.97,736.78,15.268,1803.42,76.460938,89.375,157.888,82.72,3791.6,682.52,56.42175102,1.35932243,185.9701938
19/10/2006,6256.31,7058.86,738.12,15.707,1811.57,76.414063,89.265,156.72,82.48,3790.9,686.08,56.81112475,1.36937627,187.0151938
20/10/2006,6272.96,7082.14,737.8,15.455,1807.36,76.382813,89.255,156.495,82.51,3803.2,681.37,56.7512211,1.36840331,187.6322414
23/10/2006,6309.88,7123.6,735.09,15.074,1823.93,76.210938,89.065,159.416,82.19,3828.3,682.58,56.60146197,1.36094401,186.577289
24/10/2006,6290.33,7129.28,737.9,15.307,1815.25,76.179688,89.075,158.786,82.2,3820.9,681.64,56.67634154,1.36234939,186.6270509
25/10/2006,6300.47,7150.86,741.93,15.358,1830.24,76.382813,89.025,159.191,82.1,3833.6,685.87,56.95339592,1.36732226,187.0649557
26/10/2006,6293.23,7167.33,746.46,15.81,1843.38,76.648438,89.095,162.92,82.35,3842.4,693.79,57.14808278,1.3756464,188.2393367
27/10/2006,6309.88,7147.45,744.84,15.604,1820.77,76.851563,89.255,160.449,82.79,3817,684.69,57.5224806,1.38029495,188.8066224
30/10/2006,6278.03,7143.47,736.91,15.823,1826.29,76.835938,89.295,159.371,82.94,3792,688.74,57.55992038,1.37964632,189.344051
31/10/2006,6214.32,7148.02,744.48,15.849,1832.6,77.132813,89.565,157.843,83.42,3781.7,685.59,57.9343182,1.38332192,189.9113367
01/11/2006,6244.73,7180.96,751.5,16.114,1807.89,77.351563,89.765,157.349,83.73,3794.8,672.45,58.08407733,1.38451108,190.3392891
02/11/2006,6271.51,7099.75,750.71,16.34,1805,77.226563,89.605,155.911,83.42,3752.4,670.65,57.92683025,1.3848354,190.05067
03/11/2006,6310.6,7114.51,755.88,16.321,1802.11,76.617188,89.385,154.383,83.11,3766.9,672.97,57.59736017,1.37780852,189.2743843
06/11/2006,6380.1,7217.87,760.18,16.482,1826.82,76.632813,89.265,153.754,82.94,3820.2,682.23,57.72465542,1.37824094,188.8165748
07/11/2006,6409.06,7253.08,766.04,16.372,1842.07,76.867188,89.455,153.305,83.43,3842.4,683.4,57.9343182,1.38321381,189.6724795
08/11/2006,6367.8,7242.86,764.18,16.211,1852.58,76.992188,89.325,153.574,83.27,3832.2,688.27,57.70219155,1.38364623,189.7222414
09/11/2006,6357.66,7242.29,769.77,16.857,1840.75,77.007813,89.425,154.338,83.42,3838.5,681.31,57.42513717,1.38894342,189.6824319
10/11/2006,6342.46,7240.58,770.32,16.941,1848.9,77.148438,89.635,154.024,83.68,3837.8,687.66,57.38020943,1.38894342,190.25967
13/11/2006,6348.25,7285.45,768.56,16.643,1864.94,77.039063,89.535,154.197,83.44,3870.9,690.57,57.05073935,1.38732183,189.2445271
14/11/2006,6340.29,7274.09,775.07,16.65,1888.86,77.164063,89.595,153.416,83.68,3857.2,701.88,57.25291417,1.3886191,188.8464319
15/11/2006,6368.52,7324.63,775.38,16.721,1894.12,76.882813,89.485,154.805,83.41,3878.3,708.05,57.22296234,1.3886191,188.0502414
16/11/2006,6376.48,7338.83,778.06,16.721,1903.58,76.679688,89.445,157.495,83.32,3879.4,706.96,57.36523351,1.38559214,187.9507176
17/11/2006,6341.73,7309.3,771.28,16.534,1899.9,76.992188,89.535,156.584,83.61,3837.8,704.93,57.52248059,1.38742994,188.4881462
20/11/2006,6354.77,7347.35,771.6,16.456,1904.63,77.007813,89.675,157.278,83.71,3849.4,706.85,57.59736016,1.38721372,188.79667
21/11/2006,6359.83,7354.73,777.68,16.902,1909.1,77.070313,89.635,157.798,83.71,3854.4,708.23,57.7096795,1.39034879,189.1151462
22/11/2006,6361.28,7374.04,786.07,16.846,1918.3,77.117188,89.695,156.974,83.72,3848.4,708.89,58.06161345,1.39921347,190.4985272
23/11/2006,6342.46,7370.06,787.55,16.846,1918.3,77.117188,89.505,156.974,83.46,3823,708.89,58.06161345,1.39921347,190.4985272
24/11/2006,6260.65,7300.21,788.84,16.846,1914.1,77.179688,89.785,156.801,83.88,3800.9,708.34,58.27876418,1.4166185,192.3297653
27/11/2006,6167.99,7172.44,788.99,17.429,1870.72,77.242188,89.695,155.542,83.66,3747,690.29,58.30871601,1.42072653,192.817432
28/11/2006,6128.9,7144.61,779.76,17.59,1874.14,77.382813,89.815,155.282,83.8,3743.1,692.72,58.63069813,1.42742909,194.2107653
29/11/2006,6206.36,7239.45,792.1,17.523,1888.33,77.304688,89.675,153.416,83.65,3795.2,701.07,58.67562586,1.42375349,193.7430034
30/11/2006,6136.13,7178.12,799,17.975,1887.28,77.570313,89.815,154.631,83.91,3755.1,702.82,59.07997551,1.43348301,195.6837177
01/12/2006,6106.45,7106.56,800.49,18.071,1873.88,77.882813,89.975,154.631,84.17,3707.2,698.4,59.04253573,1.44245579,197.1168606
04/12/2006,6140.48,7161.08,803.78,18.141,1896.48,77.867188,89.965,152.939,84.1,3734,711.52,59.1323912,1.44180716,197.0571463
05/12/2006,6132.51,7245.69,812.07,17.861,1901.22,77.851563,89.875,155.456,84.02,3779.4,712.93,58.88528864,1.44180716,196.5097654
06/12/2006,6160.75,7244.56,814.72,17.568,1894.12,77.617188,89.805,155.195,83.94,3772.3,711.6,58.81040908,1.43715861,195.6538606
07/12/2006,6203.46,7283.74,814.84,17.874,1868.09,77.601563,89.595,154.978,83.73,3792.1,708.34,59.04253573,1.43640187,195.2955749
08/12/2006,6182.47,7303.05,809.38,17.695,1878.08,77.226563,89.515,155.716,83.56,3792.4,708.59,58.78794521,1.42742909,194.3003368
11/12/2006,6220.84,7352.57,805.94,17.861,1887.69,77.367188,89.375,154.631,83.41,3826.1,709.04,58.78043909,1.43291961,194.9171632
12/12/2006,6275.13,7361.57,800.22,17.803,1872.89,77.570313,89.375,153.503,83.46,3823.6,704.87,58.85550031,1.43539573,196.0214816
13/12/2006,6283.82,7407.72,800.77,17.721,1877.04,77.164063,89.315,154.197,83.34,3857,705.18,58.86300643,1.4276444,195.6633243
14/12/2006,6364.9,7442.61,810.58,17.765,1896.26,77.054688,89.065,153.286,83.01,3879.5,710.06,58.62281053,1.42204622,195.1857812
15/12/2006,6367.8,7486.5,815.05,16.53,1900.41,77.054688,89.025,155.325,82.84,3899.8,708.71,58.54774932,1.41418723,194.0914117
18/12/2006,6391.69,7486.5,818.41,15.951,1881.2,77.070313,88.935,157.017,82.56,3893.1,699.16,58.45767586,1.41590975,193.9819747
19/12/2006,6356.21,7445.42,805.72,16.186,1873.15,77.054688,88.785,156.323,82.23,3861.9,699.23,58.72789624,1.42602954,195.8623006
20/12/2006,6355.49,7480.31,815.77,16.103,1867.43,77.054688,88.795,156.801,82.27,3880.9,702.33,58.81046358,1.42430702,195.5140921
21/12/2006,6352.59,7463.99,816.08,15.906,1854.45,77.289063,88.715,155.976,82.13,3879.1,699.95,58.79545134,1.42409171,195.2554229
22/12/2006,6315.67,7372.83,816.25,16.091,1832.38,76.945313,88.615,155.889,82.07,3839.4,698.08,58.66034115,1.41763226,194.6982894
25/12/2006,6315.67,7372.83,815.15,16.091,1832.38,76.945313,88.615,155.889,82.07,3839.4,698.08,58.66034115,1.41763226,194.6982894
26/12/2006,6315.67,7372.83,816.68,16.205,1842.24,76.992188,88.615,156.367,82.07,3839.4,704.65,58.58527993,1.41558677,194.449569
27/12/2006,6385.17,7500.01,827.57,16.46,1848.22,76.726563,88.485,159.794,81.67,3897.4,713.21,58.74290849,1.41795524,194.6883405
28/12/2006,6378.66,7501.69,832.01,16.479,1843.28,76.539063,88.375,160.619,81.43,3893.8,710.3,59.11070846,1.4203237,195.3250646
29/12/2006,6354.04,7487.06,834.26,16.473,1843.8,76.476563,88.385,160.532,81.52,3897.4,704.2,59.04315337,1.42495297,194.718187
01/01/2007,6354.04,7487.06,834.37,16.473,1843.8,76.476563,88.385,160.532,81.5,3897.4,704.2,59.04315337,1.42495297,194.718187
02/01/2007,6354.04,7573.16,846.62,16.473,1843.8,76.554688,88.575,160.532,81.66,3951.1,704.2,59.6436431,1.43539573,196.4094853
03/01/2007,6457.56,7586.67,841.68,16.135,1847.96,76.664063,88.505,161.573,81.5,3944.4,703.98,59.35090435,1.42226153,194.1113093
04/01/2007,6464.8,7565.84,828.83,16.345,1882.5,76.867188,88.575,160.055,81.56,3919.1,706.24,58.77293298,1.41364894,193.484534
05/01/2007,6437.29,7468.49,817.17,15.575,1866.91,76.710938,88.345,160.662,81.11,3877,693.66,58.3300718,1.40514401,192.0917001
08/01/2007,6403.99,7486.5,812.61,15.74,1873.41,76.648438,88.395,161.833,81.19,3876.3,694.67,58.42014526,1.40611293,192.8279123
09/01/2007,6420.64,7488.75,802.21,16.04,1880.68,76.648438,88.285,160.185,80.95,3889.6,695.86,58.54024321,1.40406744,193.0268886
10/01/2007,6405.44,7442.04,792.65,15.849,1905.61,76.585938,88.235,163.048,80.81,3865.8,696.34,58.20246773,1.39717736,192.3702669
11/01/2007,6501,7580.48,798.8,15.868,1921.45,76.335938,88.335,162.441,80.87,3943,704.91,58.53273709,1.39179449,193.4646364
12/01/2007,6537.2,7585.54,808.55,16.403,1934.43,76.210938,88.095,159.317,80.43,3945.4,710.11,58.70537789,1.39523953,194.6783917
15/01/2007,6584.25,7627.74,819.69,16.403,1934.43,76.210938,88.165,159.317,80.5,3955.9,710.11,58.70537789,1.39523953,194.6783917
16/01/2007,6560.36,7600.73,818.17,16.078,1927.68,76.289063,88.185,159.826,80.62,3927.2,707.61,58.70537789,1.39513187,195.2156276
17/01/2007,6583.53,7581.04,816.94,16.415,1912.62,76.117188,88.205,159.444,80.61,3903.4,705.19,58.9530799,1.39610079,195.8623005
18/01/2007,6578.46,7572.6,819.81,16.154,1876,76.226563,88.045,158.765,80.4,3897.8,695.75,59.09569622,1.39879222,196.2801507
19/01/2007,6621.18,7635.62,819.75,16.454,1876.52,76.132813,88.055,157.959,80.5,3941.2,701.97,59.17826355,1.39943817,196.3298948
22/01/2007,6582.08,7570.91,826.08,16.555,1861.72,76.179688,88.225,157.323,80.75,3914.6,695.53,59.08068397,1.39814628,196.5686663
23/01/2007,6584.25,7555.72,828,16.887,1856.27,76.023438,88.175,157.026,80.77,3907.3,702.16,59.39594108,1.40546698,197.1954416
24/01/2007,6611.76,7635.06,837.21,16.903,1885.61,76.023438,88.065,157.705,80.6,3956.6,709.9,58.51772484,1.39889988,195.7031195
25/01/2007,6604.53,7597.92,834.38,17.179,1860.68,75.789063,87.965,157.79,80.25,3933.5,701.1,57.9847902,1.39502422,195.3748086
26/01/2007,6528.51,7575.97,824.51,17.033,1848.22,75.742188,87.955,158.808,80.16,3915.3,704.63,57.93975347,1.39287107,194.8475215
29/01/2007,6577.02,7605.24,817.86,16.874,1856.01,75.695313,87.855,158.511,80.02,3941.6,709.06,57.82716165,1.39803862,194.9171632
30/01/2007,6609.59,7676.7,822.16,17.033,1858.6,75.757813,87.915,157.196,80,3959.8,713.42,57.87219838,1.39846925,195.1360371
31/01/2007,6600.91,7669.39,824.05,17.281,1872.37,75.945313,87.985,158.129,80.09,3930.7,715.54,58.14241876,1.4056823,195.3748086
01/02/2007,6657.37,7743.67,834.28,17.479,1873.15,75.882813,88.055,157.662,80.15,3969.2,722.18,58.01481469,1.40482104,195.7528636
02/02/2007,6692.85,7787,840.63,17.033,1877.3,75.929688,88.245,160.335,80.43,3980.8,723.65,58.08236979,1.39857691,195.6832218
05/02/2007,6682.71,7770.11,842.84,17.269,1875.48,76.023438,88.385,161.778,80.66,3983.2,721.22,58.20246774,1.39459359,194.9470096
06/02/2007,6697.19,7767.86,848.88,17.415,1873.41,76.195313,88.345,161.99,80.67,3976.6,724.54,58.30755344,1.40008411,196.0115327
07/02/2007,6703.71,7808.94,848.84,17.46,1893.66,76.304688,88.325,162.457,80.7,3994.8,729.72,58.34508405,1.40277555,195.892147
08/02/2007,6666.78,7770.68,845.48,17.536,1892.36,76.304688,88.195,161.014,80.55,3969.2,729.89,58.60779831,1.40611292,194.7778798
09/02/2007,6703.71,7807.25,844.78,17.689,1861.98,76.117188,88.015,160.887,80.16,3988.8,721.59,58.23999834,1.40245257,194.0217699
12/02/2007,6688.5,7748.73,833.52,17.466,1854.71,76.023438,87.975,161.693,80.02,3953.9,720.41,57.85718613,1.39760799,193.6934591
13/02/2007,6679.09,7774.62,836.62,17.721,1865.62,75.976563,87.905,163.517,79.88,3978.7,726.44,58.46518199,1.40514401,193.5641245
14/02/2007,6712.39,7858.46,848.68,17.784,1893.4,76.351563,87.995,163.39,80.11,4008,727.74,58.77293298,1.41494083,195.1857812
15/02/2007,6716.01,7857.34,854.88,17.781,1901.97,76.476563,88.245,163.602,80.6,4004.6,729.03,58.87801868,1.41730929,194.4595177
16/02/2007,6735.56,7848.33,856.62,17.816,1898.08,76.507813,88.165,163.857,80.52,3996.5,731.46,59.03564724,1.4160174,194.0317187
19/02/2007,6744.97,7882.1,858.54,17.816,1898.08,76.507813,88.075,163.857,80.38,4015.4,731.46,59.03564724,1.4160174,194.0317187
20/02/2007,6721.8,7877.03,855.99,17.612,1910.02,76.554688,88.075,161.82,80.43,3998.3,738.58,58.9530799,1.41580209,194.4794154
21/02/2007,6638.55,7829.2,857.05,18.172,1916,76.492188,88.155,163.602,80.52,3983.6,739.67,59.37342272,1.41634038,194.4495689
22/02/2007,6677.64,7871.97,862.8,18.148,1926.12,76.335938,87.985,163.305,80.21,3992,741.55,59.1932758,1.41472551,194.6186988
23/02/2007,6677.64,7877.03,859.48,18.56,1916.52,76.570313,88.165,163.22,80.57,3998.3,739.05,59.41845945,1.41870884,195.3648598
26/02/2007,6653.75,7922.61,859.63,18.708,1908.98,76.757813,88.405,165.13,81.03,4030.7,736.41,59.56107576,1.42064667,195.4046551
27/02/2007,6418.47,7695.27,833.23,18.529,1818.35,77.398438,88.555,165.384,81.3,3906.1,708.67,59.32838598,1.42699845,195.3151157
28/02/2007,6330.87,7594.54,818.62,17.955,1833.93,77.257813,88.635,164.705,81.34,3855.1,709.24,59.11070846,1.42559891,195.3648598
01/03/2007,6335.22,7480.87,806.38,17.217,1825.88,77.257813,88.715,163.178,81.45,3814.3,707.22,58.92305541,1.42161559,195.0365489
02/03/2007,6345.35,7449.36,802.22,16.347,1793.16,77.476563,88.795,165.724,81.55,3793.3,693.28,58.69036564,1.42096964,193.3452506
05/03/2007,6251.24,7375.08,771.67,16.082,1780.18,77.429688,88.915,165.214,81.74,3765.4,679.53,57.8121494,1.41106516,191.2460508
06/03/2007,6324.36,7426.29,790.43,16.378,1812.64,77.335938,88.865,165.639,81.71,3801.7,696.35,58.11239427,1.41332597,191.9424678
07/03/2007,6397.48,7458.93,791.84,16.53,1804.85,77.492188,88.855,167.251,81.7,3811.5,693.69,58.47268811,1.41978541,192.3802156
08/03/2007,6469.15,7547.27,806.87,16.549,1822.51,77.476563,88.795,171.451,81.61,3858.3,698.37,58.27752894,1.41483317,191.9723142
09/03/2007,6470.6,7555.72,812.94,16.404,1815.5,77.054688,88.665,172.173,81.37,3867.4,701.93,58.51772484,1.41235705,192.1712905
12/03/2007,6442.87,7565.19,818.46,16.504,1825.76,77.242188,88.735,173.149,81.62,3840.6,705.4,58.9390946,1.42018799,192.1911943
13/03/2007,6393.25,7462.64,812.53,16.347,1790.85,77.617188,88.825,169.882,81.86,3794.6,687.63,58.84127662,1.4209389,192.0518676
14/03/2007,6207.19,7267.02,797.34,16.183,1815.75,77.539063,89.005,169.669,82.07,3700,693.49,58.88642337,1.42437163,192.539511
15/03/2007,6304.23,7392.98,807.9,16.492,1811.9,77.429688,88.815,168.1,81.82,3762.3,700.58,59.27017083,1.42480073,192.6589339
16/03/2007,6311.53,7399.11,807.04,16.668,1811.13,77.382813,88.795,164.79,81.83,3759.2,696.25,59.77430965,1.43284621,193.2062886
19/03/2007,6391.79,7499.98,816.97,16.691,1828.84,77.257813,88.635,165.978,81.65,3808.9,703.65,59.98499452,1.43188075,193.4351825
20/03/2007,6438.49,7535.65,821.24,16.864,1840.14,77.367188,88.705,166.153,81.8,3842,709.51,60.24082616,1.43263166,195.0672949
21/03/2007,6472.06,7546.8,831.12,16.801,1873.76,77.601563,88.665,166.109,81.59,3839.9,721.92,60.63962254,1.44035532,195.8534955
22/03/2007,6574.21,7706.75,842.49,17.003,1867.35,77.320313,88.645,166.853,81.39,3905.6,722.43,60.5342801,1.43499167,195.485275
23/03/2007,6585.15,7754.12,844.12,16.684,1859.9,77.210938,88.445,165.716,80.93,3933.1,723.74,60.48160888,1.43037893,195.1270064
26/03/2007,6515.83,7674.98,845.87,16.914,1866.83,77.320313,88.455,166.459,80.93,3891.4,723.23,60.82020958,1.43466985,195.9729183
27/03/2007,6490.3,7702.85,842.84,16.75,1858.62,77.273438,88.325,163.353,80.74,3898.3,717.34,60.66972038,1.43617167,195.5449864
28/03/2007,6406.39,7656.59,835.28,16.971,1838.08,77.289063,88.315,163.485,80.65,3872.2,712.91,60.4214132,1.43381166,195.1767659
29/03/2007,6496.86,7746.88,845.24,16.826,1835.77,77.164063,88.165,164.403,80.47,3925.8,714.29,60.52675564,1.43499167,195.1767659
30/03/2007,6483.73,7768.06,849.23,16.965,1838.6,77.101563,88.055,166.022,80.44,3928.2,715.87,60.73744052,1.43681531,195.7440245
02/04/2007,6483,7791.47,848.41,16.839,1837.83,77.101563,88.025,168.691,80.31,3934.5,718.11,61.30177501,1.43799531,196.7889745
03/04/2007,6561.07,7912.96,856.62,16.94,1863.24,76.976563,87.945,166.241,80.09,3978.7,725.75,61.01584554,1.43424076,196.4307059
04/04/2007,6552.32,7938.04,866.06,17.179,1867.86,77.054688,88.075,167.203,80.33,3999.9,724.88,61.44473975,1.43788804,196.5003693
05/04/2007,6585.15,7969.25,868.66,17.331,1877.1,76.976563,87.965,168.559,80.12,3998.9,727.17,61.51245989,1.44421715,196.0425816
06/04/2007,6585.15,7969.25,868.81,17.331,1877.1,76.539063,87.965,168.559,80.1,3998.9,727.17,61.27167718,1.44421715,196.0425816
09/04/2007,6585.15,7969.25,874.71,17.419,1872.74,76.570313,87.965,169.216,80.1,3998.9,725.64,61.32434839,1.43692258,195.1071026
10/04/2007,6631.85,8033.9,877.84,17.57,1878.38,76.695313,87.815,167.641,79.85,4016.9,728.2,62.00154979,1.4440026,196.1719564
11/04/2007,6615.8,8032.79,880.85,17.52,1861.18,76.617188,87.735,165.584,79.72,4005.1,722.6,61.93382965,1.44410988,196.5103212
12/04/2007,6590.99,8016.63,880.59,17.476,1876.59,76.585938,87.585,161.822,79.4,4005.1,728.69,62.21975913,1.44990262,196.8287822
13/04/2007,6648.63,8087.96,885.76,17.772,1880.69,76.445313,87.355,162.216,78.95,4030.9,732.56,62.56588428,1.45601719,197.7344056
16/04/2007,6716.49,8225.63,896.43,17.759,1897.63,76.507813,87.495,162.566,79.18,4081.7,743.35,62.49063968,1.45698264,198.003107
17/04/2007,6678.55,8238.44,894.4,17.684,1901.74,76.773438,87.595,163.222,79.39,4077.1,741.12,62.82924038,1.45880628,199.6153157
18/04/2007,6715.76,8171.56,891.87,17.627,1897.63,76.945313,87.685,162.435,79.64,4062.4,737.03,62.79161808,1.46009356,199.5556042
19/04/2007,6723.06,8126.42,881.5,17.324,1898.4,76.929688,87.525,162.26,79.26,4057.5,732.51,62.6938001,1.46245357,199.1674799
20/04/2007,6831.05,8229.53,895.43,17.602,1912.26,76.929688,87.475,161.472,79.21,4133.9,741.04,62.91200943,1.4619172,199.3267104
23/04/2007,6857.31,8226.74,896.61,17.72,1912.78,77.023438,87.585,163.003,79.42,4118.8,739.87,62.51321306,1.45923538,199.0978166
24/04/2007,6829.59,8164.88,895.97,17.386,1920.22,77.164063,87.625,163.266,79.6,4098.5,738.8,62.11441668,1.4647063,198.9783937
