Date,SPX,Eurostoxx,FTSE,Nikkei,US 10Y,GE 10Y,Gilt,JGB,Oil,Gold
1994-02-21,622.05,1058.3,3336.5,16431,30.234,30.01,36.38,55.17,31.45,740.4
1994-02-22,627.49,1053.9,3327.5,16339,30.484,30.57,36.47,55.8,31.78,735.74
1994-02-23,625.9,1063.5,3342.5,16356,29.891,30.74,36.5,55.54,31.83,735.16
1994-02-24,615.87,1041.8,3250.4,16735,29.484,29.66,34.06,55.35,32.62,732.64
1994-02-25,619.52,1035.3,3272.4,16701,29.578,29.1,34.84,54.95,32.18,736.91
1994-02-28,619.39,1046.1,3323.5,16870,29.922,29.68,35.5,54.52,31.98,742.15
1994-03-01,616.4,1029.6,3255.4,17038,29.078,28.87,33.75,53.77,32.4,736.13
1994-03-02,617.33,1010,3231.4,16600,29.078,28.42,33.78,52.58,32.6,735.16
1994-03-03,614.94,1019.2,3237.4,16575,28.734,28.88,33.53,53.44,32.58,734
1994-03-04,617.2,1028.1,3276.4,16904,28.641,29.46,34.34,53.32,32.18,734.58
1994-03-07,620.65,1046.3,3299.5,16752,28.984,30.45,35.56,52.43,31.14,731.28
1994-03-08,618.33,1047.9,3253.4,16861,28.641,29.56,34.59,53.12,31.14,732.83
1994-03-09,620.78,1039.9,3241.4,16786,28.672,29.47,34.44,53.15,31.32,737.49
1994-03-10,616.4,1044.5,3222.4,16979,28.047,29.39,34.56,53.53,31.23,753.2
1994-03-11,619.39,1034.1,3175.3,17013,28.203,29.28,33,53.86,31.89,749.13
1994-03-14,620.32,1051.3,3238.2,17425,28.016,29.93,33.5,53.83,32,751.26
1994-03-15,619.72,1063,3277.6,17400,28.172,30.99,34.84,53.15,32.75,752.04
1994-03-16,623.7,1060.1,3242.2,17476,28.672,30.67,33.56,53.2,33.26,748.16
1994-03-17,624.89,1062.1,3248.7,17442,28.516,30.41,32.97,53.82,32.73,743.12
1994-03-18,623.1,1052.3,3209.7,17333,27.891,29.74,32.16,53.85,32.8,752.04
1994-03-21,622.04,1043.1,3192.8,17333,27.609,29.04,31.97,53.85,33.66,749.52
1994-03-22,623.5,1041.6,3205.7,17097,28.453,29.58,32.69,52.36,33.5,756.27
1994-03-23,623.76,1046.9,3144.8,16811,28.422,29.28,31.88,53.3,32.93,751.83
1994-03-24,616.34,1036.7,3119.9,16937,27.422,28.67,29.81,53.51,33.33,760.7
1994-03-25,609.52,1026.3,3132.9,16727,27.234,28.82,28.53,53.61,33.44,759.35
1994-03-28,611.37,1038.1,3126.9,16887,27.172,29.27,29.16,53.74,31.12,753.38
1994-03-29,598.52,1036.3,3112.9,16584,26.578,29.19,28.5,54.53,31.65,749.33
1994-03-30,591.23,1025,3054,16559,26.047,29.35,30.56,54.53,31.78,749.52
1994-03-31,592.02,1023.4,3062,16121,26.016,29.83,31,55.28,32.69,760.51
1994-04-01,592.02,1025.2,3062,16315,24.828,29.83,31,55.03,32.69,760.51
1994-04-04,582.09,1022.6,3062,16138,23.828,29.83,31,55.38,34.9,749.71
1994-04-05,594.54,1029.2,3121.9,16575,25.109,29.96,30.53,55.21,34.79,745.85
1994-04-06,592.69,1044.6,3127.9,16617,25.328,30.08,31,54.71,34.85,746.62
1994-04-07,596.99,1049,3131.9,16836,25.609,30.17,30.75,54.24,34.43,744.7
1994-04-08,592.69,1054.7,3115.9,16912,25.172,29.98,29.97,53.93,34.41,745.08
1994-04-11,596.93,1068.3,3152.8,16744,25.234,30.45,30.91,53.33,35.07,732.74
1994-04-12,593.68,1071.1,3164.8,16550,25.734,30.26,30.66,54.12,34.81,733.7
1994-04-13,591.16,1067.9,3135.9,16996,25.297,30,30.22,54.63,35.29,732.93
1994-04-14,590.96,1062.2,3127.9,16895,25.141,29.86,30.34,54.68,35.87,733.51
1994-04-15,590.7,1067.6,3181.8,17105,25.266,29.4,31.19,54.95,36.6,731.77
1994-04-18,586.26,1065.4,3132.9,17122,24.172,28.54,29.22,55.12,36.56,730.04
1994-04-19,587.19,1049.3,3122.9,17005,24.578,27.91,29.22,54.43,35.89,719.82
1994-04-20,586.66,1046.5,3089.9,16777,24.922,27.36,28.44,54.53,36.34,721.17
1994-04-21,595.47,1044.3,3109.9,16685,25.859,27.68,29.31,54.93,37.03,722.71
1994-04-22,593.68,1061.1,3134.9,16744,25.672,27.84,30.06,55.08,38.16,717.69
1994-04-25,599.18,1055.3,3096.9,16693,26.234,26.78,29.09,55.23,38.38,723.09
1994-04-26,598.65,1069.4,3128.9,16601,26.297,27.28,29.63,54.74,37.65,723.87
1994-04-27,598.65,1076.4,3147.8,16693,26.297,28.01,29.66,55.37,37.65,723.87
1994-04-28,595.07,1072.9,3114.9,16601,25.141,27.75,28.88,55.6,36.89,726.76
1994-04-29,596.8,1069.6,3133.9,16601,25.047,28.25,29.09,55.6,37.63,728.69
1994-05-02,600.11,1073.2,3133.9,16474,24.828,28.11,29.09,55.89,38.21,727.92
1994-05-03,598.92,1070.6,3085.9,16474,24.609,27.93,27.69,55.89,37.61,726.76
1994-05-04,597.72,1060,3052,16474,24.578,27.3,26.5,55.89,37.54,728.49
1994-05-05,597.06,1060.1,3099.9,16474,24.734,27.43,27.13,55.89,38.5,722.71
1994-05-06,591.83,1067.8,3097.9,16752,23.172,27.55,26.25,55.46,39.41,741.61
1994-05-09,585.73,1059.1,3095.9,16660,22.422,27.36,25.88,55.66,39.48,737.37
1994-05-10,590.7,1071,3138.9,16803,23.516,28.04,26.28,55.74,39.21,732.54
1994-05-11,584.6,1072.7,3127.9,16996,22.922,28.12,26.5,55.88,39.74,738.14
1994-05-12,587.19,1074.2,3145.8,17080,23.141,28.12,26.88,55.93,40.7,734.47
1994-05-13,588.58,1077,3112.9,17097,23.641,28.33,27.94,56.23,40.54,735.82
1994-05-16,588.71,1077.3,3100.9,16979,24.047,28.96,27.84,56.43,40.21,740.07
1994-05-17,597.19,1079.1,3118.9,17030,25.078,28.86,28.22,56.08,39.57,736.79
1994-05-18,601.76,1080.1,3104.9,17038,25.453,29.09,28.56,56.33,40.51,737.75
1994-05-19,604.75,1074.6,3119.9,17080,26.016,29.18,29.38,56.36,41.08,736.4
1994-05-20,602.69,1068.2,3115.9,17206,25.703,28.47,28.97,56.5,41.79,745.08
1994-05-23,601.5,1064.8,3084.9,17349,24.547,28.47,28.31,56.16,41.45,752.17
1994-05-24,603.42,1049.7,3072,17392,24.828,27.36,27.25,56.43,41.13,747.19
1994-05-25,604.48,1035,2994.1,17459,24.984,26.6,26.09,56.58,40.62,746.42
1994-05-26,606.01,1028.1,3002.1,17307,25.172,26.72,26.22,56.93,40.71,740.87
1994-05-27,604.95,1023.3,2935.2,17535,25.047,26.53,25.22,56.88,41.38,742.21
1994-05-30,604.95,1021.6,2935.2,17551,25.047,26.66,25.22,56.63,41.38,742.21
1994-05-31,604.55,1018.2,2954.2,17636,24.641,25.89,23.63,56.03,42.02,746.61
1994-06-01,606.54,1010.3,2903.2,17703,24.953,25.33,22.5,54.93,41.79,739.53
1994-06-02,606.4,1015.4,2963.1,17669,25.391,25.33,24.5,54.58,41.84,740.49
1994-06-03,609.78,1022.2,2988.1,17627,26.047,26.59,25.88,54.12,41.59,733.6
1994-06-06,608.72,1028.6,2992.1,17477,26.609,26.43,25.59,53.97,41.56,733.02
1994-06-07,607,1022.8,2991.1,17636,26.359,26.08,24.38,53.37,40.74,734.17
1994-06-08,605.94,1026.8,3028,17895,26.297,26.8,25.63,53.51,42.09,735.32
1994-06-09,607.07,1021.2,3017.1,17987,26.328,26.61,25.22,53.72,42.85,737.62
1994-06-10,608.06,1025.2,3040,17987,25.984,27.25,25.47,54.17,42.41,738.57
1994-06-13,608.92,1009.8,3005.2,18137,25.703,26.01,24.06,53.52,43.12,738.19
1994-06-14,612.75,1003.6,3033.1,17970,26.234,26.16,24.34,53.41,43.49,739.72
1994-06-15,609.84,1000.1,3035.5,17895,25.547,25.55,24.66,53.82,45.58,744.7
1994-06-16,611.43,989.75,3016.7,17928,25.734,25.13,23.78,53.97,45.63,741.83
1994-06-17,607,985.84,2994.8,18129,25.234,24.88,23.66,52.41,47.35,753.7
1994-06-20,602.98,957.94,2955,17736,25.141,24.2,22.47,51.45,47.16,748.34
1994-06-21,597.37,953.16,2920.2,17468,24.672,24.19,22.09,51.81,46.37,758.67
1994-06-22,599.87,963.6,2950.1,17310,25.391,25.93,23.66,52.33,46.35,749.29
1994-06-23,594.92,979.12,2917.3,17636,25.547,26.21,24.31,52.72,46.47,749.48
1994-06-24,583.64,967.03,2846.7,17410,24.734,25.9,23.63,53.42,46.23,752.17
1994-06-27,593.08,958.26,2893.4,16984,25.109,26.13,25.16,53.86,45.48,739.72
1994-06-28,590.17,966.06,2893.4,17335,24.422,26.36,24.81,52.82,46.11,742.59
1994-06-29,592.48,973.77,2941.1,17167,24.578,26.46,25.53,53.21,45.05,739.53
1994-06-30,587.53,962.6,2901.4,17310,23.797,25.55,23.84,52.88,46.35,741.44
1994-07-01,589.45,963.85,2931.2,17234,23.891,25.73,23.84,53.38,46.73,742.98
1994-07-04,589.45,965.85,2969,17293,23.891,25.94,24.16,53.32,46.73,742.98
1994-07-05,590.17,963.69,2941.1,17443,24.141,25.59,24.03,52.32,46.94,740.68
1994-07-06,589.84,964.61,2929.2,17251,24.141,25.73,23.69,52.62,46.04,736.28
1994-07-07,593.27,968.15,2952.1,17343,24.297,25.81,24.31,52.62,45.75,738.38
1994-07-08,593.93,972.34,2941.1,17209,23.453,26.29,24.94,53.42,46.61,737.23
1994-07-11,590.37,979.62,2978.9,17193,23.172,27.11,25.88,52.57,48.28,742.98
1994-07-12,592.42,972.13,2952.1,17092,23.547,27.41,26.72,53.07,48.88,739.53
1994-07-13,593.47,982.12,2996.8,17193,23.672,27.05,27.13,52.82,48.21,735.13
1994-07-14,599.21,984.63,3051.4,17351,24.922,28.2,27.88,52.72,48.28,735.89
1994-07-15,600.4,994.49,3072.3,17452,24.859,27.63,27.38,53.35,47.64,739.72
1994-07-18,601.33,1002.8,3079.3,17368,25.266,28.09,27.66,53.32,46.93,739.34
1994-07-19,600.47,1014.8,3079.3,17435,25.734,28.28,27.66,53.62,47.28,741.06
1994-07-20,596.57,1014.1,3057.4,17401,25.016,27.51,26.94,53.32,47.23,738.24
1994-07-21,598.42,1014.9,3095.2,17310,24.797,27.77,26.94,53.15,47.67,735.79
1994-07-22,598.69,1024.4,3108.1,17126,24.672,27.44,26.78,53.2,48.21,736.92
1994-07-25,599.74,1023.9,3108.1,17017,24.891,27.74,27.19,53.21,47.72,736.73
1994-07-26,599.28,1027.2,3115.1,17084,24.766,27.52,26.81,52.91,47.23,741.06
1994-07-27,598.22,1019.1,3068.3,16875,24.328,27.13,25,52.96,47.84,742.38
1994-07-28,600.8,1017.3,3084.2,16967,24.703,26.65,24.91,52.77,48.6,736.92
1994-07-29,605.81,1029.3,3076.3,17159,25.984,27.35,25.5,52.67,49.91,733.15
1994-08-01,608.72,1034.4,3089.2,17025,25.891,27.69,25.44,52.67,50.52,733.53
1994-08-02,608.52,1047.8,3163.8,17343,26.047,27.94,27.06,52.32,49.51,724.11
1994-08-03,609.18,1050.4,3155.8,17301,26.109,27.9,27.06,52.12,49.42,721.66
1994-08-04,605.09,1046.6,3138.9,17326,25.984,27.35,26.09,51.62,49.51,721.66
1994-08-05,603.83,1047.2,3163.8,17201,24.922,27.21,26.19,51.42,47.47,721.28
1994-08-08,604.56,1046.8,3165.8,17276,24.984,26.9,26.53,51.49,47.74,720.15
1994-08-09,605.29,1035.3,3154.8,17268,24.766,26.53,25.72,51.03,47.45,721.47
1994-08-10,608.72,1028.9,3154.8,17393,24.828,26.58,26.09,51.13,46.61,720.72
1994-08-11,605.15,1026.6,3127,17452,24.453,25.34,24.41,51.6,45.87,723.35
1994-08-12,610.77,1012.1,3139.9,17310,24.984,25.36,24.56,51.37,44.38,718.65
1994-08-15,609.97,1013.9,3133,17376,24.891,25.38,24.53,51.56,44.74,720.34
1994-08-16,614.33,1015.7,3133.9,17401,25.734,25.77,25,51.42,43.59,721.28
1994-08-17,613.67,1021.4,3187.6,17460,25.953,25.37,25.16,51.36,44.47,720.15
1994-08-18,611.49,1013.5,3179.7,17418,25.078,25.45,24.47,51.52,43.49,726.93
1994-08-19,612.09,1013.3,3188.6,17142,25.172,25.18,24.44,52.22,42.9,728.82
1994-08-22,610.96,1005.4,3163.8,17101,24.891,25.07,24.63,51.82,41.34,728.44
1994-08-23,614.13,1009.4,3171.7,17076,25.141,25.25,24.66,52.07,41.8,728.06
1994-08-24,620.14,1016.2,3204.5,17117,25.703,25.22,24.72,51.9,42.78,732.02
1994-08-25,618.36,1025.9,3223.4,17142,25.141,25.46,25.56,51.7,42.85,731.08
1994-08-26,627.47,1036.6,3266.1,17176,25.547,25.82,26.38,51.54,41.93,730.89
1994-08-29,627.07,1046.9,3266.1,17259,25.484,25.79,26.38,51.31,43.12,738.05
1994-08-30,628.59,1045.1,3243.3,17243,25.797,25.82,26.03,51.08,42.68,736.16
1994-08-31,625.88,1046.9,3243.3,17251,26.047,25.59,26,51.24,42.95,736.16
1994-09-01,625.49,1037.1,3201.5,17259,26.016,25.09,26.38,51.55,42.73,737.11
1994-09-02,622.51,1037,3206.5,17293,25.859,24.73,25.31,51.54,42.85,737.29
1994-09-05,622.51,1025.6,3227.4,17043,25.859,24.31,25.41,51.73,42.85,737.29
1994-09-06,622.32,1015.1,3181.7,17068,25.516,23.68,24.28,52.04,43.1,738.8
1994-09-07,621.33,1018.7,3186.6,16719,25.297,23.8,24.63,52.73,43.56,742.95
1994-09-08,624.3,1024.5,3159.8,16669,25.297,24.26,25.47,52.54,43.22,743.32
1994-09-09,617.76,1021.3,3107.1,16594,24.297,23.32,23.59,52.9,42.88,745.58
1994-09-12,614.48,1013.3,3093.3,16611,24.203,23.62,24.38,52.33,42.54,743.89
1994-09-13,616.58,1012.3,3097.2,16711,24.359,23.81,24.5,52.53,41.88,743.13
1994-09-14,618.62,1006.7,3042.3,16669,24.609,23.21,23.19,52.68,40.87,740.12
1994-09-15,624.99,1012.7,3093.3,16669,24.922,23.86,24.06,52.68,40.75,738.24
1994-09-16,620.92,1005.8,3026.9,16520,23.766,22.81,22.66,52.64,41.12,741.44
1994-09-19,620.92,998.74,3049.7,16328,24.016,23.02,22.75,52.64,42.06,741.44
1994-09-20,609.62,990.34,3015.1,16545,23.797,22.67,22.5,52.75,41.87,748.22
1994-09-21,609.22,988.9,2987.3,16553,23.516,22.76,22.53,52.97,41.65,749.35
1994-09-22,608.04,985.08,3000.2,16553,23.641,23.35,23.34,53.09,42.74,751.61
1994-09-23,606.99,994.82,3012.1,16553,23.578,23.59,23.66,53.09,43.12,752.74
1994-09-26,608.56,988.6,2978.4,16503,23.547,23.46,23.53,53.02,42.74,749.35
1994-09-27,609.62,987.62,2987.3,16245,23.297,23.61,23.44,53.21,42.45,756.13
1994-09-28,612.9,995.97,3025,16295,23.547,24.3,24.19,53.28,42.76,749.54
1994-09-29,609.68,983.5,2965.6,16387,23.141,23.83,23.84,53.04,43.49,751.05
1994-09-30,608.7,976.04,3011.1,16295,23.297,23.54,24.16,52.66,44.48,748.97
1994-10-03,608.7,968.19,2962.6,16395,23.016,23.54,23.31,52.33,43.99,750.1
1994-10-04,597.92,968.01,2988.3,16353,22.859,22.96,23.69,52.42,43.73,745.39
1994-10-05,596.87,950.63,2943.8,16486,22.422,22.51,23.44,52.02,43.56,744.45
1994-10-06,596.41,951.47,2965.6,16395,22.391,22.76,24.03,51.95,44.14,744.26
1994-10-07,600.02,950.82,2986.4,16478,22.953,23.01,24.84,51.36,44.16,741.82
1994-10-10,605.28,971.6,3025.9,16478,23.078,23.69,24.97,51.36,43.51,741.06
1994-10-11,614.15,986.55,3070.5,16553,23.359,24.01,25.19,51.64,42.81,735.03
1994-10-12,614.48,988.76,3082.4,16752,23.141,24.11,25.75,51.54,41.57,735.79
1994-10-13,616.45,999.03,3135.8,16761,23.484,24.94,26.28,51.54,41.43,732.02
1994-10-14,619.21,1000.2,3090.3,16653,23.734,25.04,26.16,52.11,41.04,734.66
1994-10-17,617.63,993.7,3108.1,16669,23.641,25.52,26.81,52.09,41.35,738.61
1994-10-18,615.59,987.25,3068.5,16694,23.578,25.38,26.41,51.87,41.67,737.11
1994-10-19,618.75,977.8,3038.8,16586,23.266,24.98,26,52.14,42.05,738.99
1994-10-20,614.15,980.25,3041.8,16644,22.422,24.74,25.66,52,42.32,740.87
1994-10-21,611.98,966.15,3011.1,16578,22.484,24.35,25.56,52.34,41.74,739.93
1994-10-24,607.25,967.58,2999.2,16553,22.172,24.1,24.97,51.89,41.91,737.29
1994-10-25,607.58,955.68,2978.4,16445,22.047,23.37,24.13,52.04,42.22,736.92
1994-10-26,608.83,963.06,2962.6,16478,21.984,23.19,23.72,52.17,43.11,736.54
1994-10-27,613.89,966.46,3011.1,16511,21.984,23.79,24.78,52.08,43.59,735.03
1994-10-28,625.71,983.52,3069.5,16486,22.516,24.05,25.38,52.24,43.78,732.21
1994-10-31,620.78,994.88,3077.4,16628,22.484,23.71,25,52.55,43.68,725.05
1994-11-01,616.45,990.5,3087.3,16603,21.828,23.92,25.63,52.64,44.86,726.56
1994-11-02,613.43,977.74,3065.5,16495,21.578,23.37,24.94,52.72,45.46,726.18
1994-11-03,615.99,985.51,3087.3,16495,21.484,23.68,25.25,52.72,45.39,724.11
1994-11-04,607.58,990,3083.4,16545,21.047,23.98,25.63,52.49,45.05,724.67
1994-11-07,610.34,978.54,3029.9,16378,21.016,23.61,25.09,52.43,44.16,722.04
1994-11-08,613.56,983.25,3039.8,16378,21.297,24.01,25.41,52.29,44.62,724.86
1994-11-09,612.05,997.89,3084.3,16179,21.734,24.59,26,52.24,43.61,724.3
1994-11-10,611.26,995.16,3075.4,16112,21.453,24.92,25.97,52.21,43.68,726.93
1994-11-11,608.1,993.63,3046.7,16054,20.984,24.7,25.75,52.59,43.32,726.56
1994-11-14,613.75,996.23,3067.5,16071,21.734,24.82,26.13,52.38,41.96,725.8
1994-11-15,611.85,1007.6,3119,16112,21.984,25.26,26.44,52.56,42.22,729.76
1994-11-16,613.43,1002.4,3119,16079,21.547,25.26,26.53,52.46,41.67,728.63
1994-11-17,610.14,997.25,3103.2,16129,21.172,24.42,26.25,52.5,42.34,726.93
1994-11-18,608.63,995.5,3108.1,16071,21.172,24.5,26.75,52.65,42.08,724.3
1994-11-21,601.27,998.14,3096.2,15938,21.141,24.67,26.81,52.75,42.1,722.62
1994-11-22,587.54,984.79,3047.7,15813,21.328,25.03,26.97,52.94,42.72,723.36
1994-11-23,592.01,970.43,2993.3,15813,22.609,25.47,27.63,52.94,43.51,724.48
1994-11-24,592.01,983.4,3003.2,15655,22.609,25.88,27.66,53.46,43.51,724.48
1994-11-25,596.08,984.61,3004.2,15572,22.703,26.06,27.56,53.37,43.51,724.48
1994-11-28,597.79,988.61,3024,15672,22.172,25.91,27.94,53.14,43.44,721.31
1994-11-29,599.5,984.51,3036.8,15738,21.703,25.47,27.06,53.2,43.27,720.19
1994-11-30,596.48,991.64,3062.6,15830,22.047,25.84,27.44,53.34,43.27,717.21
1994-12-01,589.97,990.12,3010.1,15805,21.797,25.78,27.31,53.54,42.72,713.1
1994-12-02,596.41,993.4,2974.5,15813,22.641,26.06,27.19,53.52,40.73,706.95
1994-12-05,596.61,999.75,3009.1,16086,22.391,25.98,26.91,53.2,40.4,706.95
1994-12-06,596.34,991.02,2991.3,16053,23.203,25.8,26.56,53.48,40.61,707.14
1994-12-07,594.05,990.79,2975.5,16036,22.578,25.57,26.78,53.64,40.44,707.32
1994-12-08,585.96,986.82,2985.4,16012,22.516,25.53,26.91,53.47,41.04,708.25
1994-12-09,588.53,977.99,2936.9,15813,22.672,25.79,27.56,53.83,41.07,708.63
1994-12-12,591.59,971.16,2903.9,15813,22.203,25.17,27.09,53.85,40.54,709.37
1994-12-13,592.77,969.27,2908.8,15697,22.391,24.98,26.63,54.03,40.54,709.37
1994-12-14,597.92,973.95,2947.7,15788,22.547,25.02,27.03,53.97,40.73,711.61
1994-12-15,598.64,978.8,2947.7,15921,22.641,25.08,27.28,53.78,40.18,713.85
1994-12-16,602.75,983.26,2993.9,15929,22.609,25.22,27.25,53.75,40.26,710.87
1994-12-19,602.95,984.81,3013.6,16061,22.641,25.01,27.41,53.6,40.45,711.99
1994-12-20,600.99,985.47,3036.2,16152,22.609,24.97,27.22,53.68,40.64,716.65
1994-12-21,606.8,993.27,3042.1,16111,22.734,24.96,27.44,54.04,40.64,715.9
1994-12-22,604.65,997.36,3074.6,16309,22.453,25.18,27.34,53.93,40.8,714.22
1994-12-23,605.04,997.78,3062.8,16309,22.453,25.07,27.34,53.93,41.43,713.1
1994-12-26,605.04,999.72,3062.8,16409,22.453,25.07,27.34,53.98,41.43,713.1
1994-12-27,608.24,1002.5,3062.8,16400,23.078,25.17,27.34,53.99,42.12,714.97
1994-12-28,606.02,1005.4,3067.7,16318,22.734,25.01,27.53,54.09,42.48,718.7
1994-12-29,606.41,983.81,3027.4,16434,22.641,24.07,25.56,54.07,42.31,716.46
1994-12-30,602.17,989.57,3042.1,16384,22.516,24.34,25.81,53.92,42.4,717.02
1995-01-02,602.17,985.94,3042.1,16384,22.516,24.22,25.81,53.92,42.4,717.02
1995-01-03,602.3,987.14,3030.3,16384,22.141,24.05,25.31,53.92,41.64,710.49
1995-01-04,605.3,988.11,3013.6,16351,22.641,24.02,25.84,53.05,41.74,700.05
1995-01-05,604.65,980.53,2992.9,16326,22.203,23.5,25.66,53.1,42.31,702.47
1995-01-06,604.32,981.75,3041.1,16227,22.297,23.91,26.19,53.04,42.19,694.27
1995-01-09,605.3,977.5,3021.5,16202,22.078,23.72,25.75,53.14,41.54,697.62
1995-01-10,605.89,975.45,3036.2,16243,22.422,24.42,25.75,53.34,41.47,699.67
1995-01-11,606.21,973.16,3014.6,16260,22.734,24.31,25.81,53.64,42.31,703.78
1995-01-12,605.95,974.34,2995.9,16160,22.609,24.59,25.97,53.83,42.31,711.43
1995-01-13,612.22,976.49,3018.5,16069,23.484,25.08,26.44,53.77,41.83,707.51
1995-01-16,615.74,991.03,3050,16069,23.484,24.94,26.41,53.77,42.69,705.64
1995-01-17,616.07,987.61,3015.6,16012,23.484,24.71,26.34,53.23,43.75,709.93
1995-01-18,614.96,986.05,3013.6,16020,23.391,25.1,26.28,53.59,44.44,713.66
1995-01-19,611.63,988.39,2981.1,15863,23.141,25.06,26.31,53.52,44.08,715.53
1995-01-20,609.93,978.47,2947.7,15681,22.641,25.04,26.22,53.35,44.23,718.89
1995-01-23,610.98,965.83,2900.5,14853,22.578,24.63,25.69,53.38,43.46,711.49
1995-01-24,611.3,968.16,2924.1,15027,22.578,24.81,25.75,53.49,44.16,712.05
1995-01-25,613.33,970.39,2944.7,15068,23.078,24.92,25.78,53.59,44.16,710.01
1995-01-26,614.96,978.18,2974.2,15043,23.359,25.56,26.38,53.72,43.79,710.75
1995-01-27,615.48,979.05,2980.1,15010,24.234,25.84,26.78,53.77,43.1,701.32
1995-01-30,613.39,979.19,2942.8,15598,24.047,25.58,26.84,53.82,43.43,701.51
1995-01-31,616.33,971.68,2945.2,15515,24.266,25.74,27.03,53.63,44.16,698.36
1995-02-01,615.94,985.07,2973.3,15565,23.984,25.67,27.19,53.73,44.47,700.21
1995-02-02,619.53,984.72,2990,15465,23.797,25.48,27.13,53.49,44.52,700.95
1995-02-03,627.88,993.03,3014.6,15399,25.172,25.81,26.84,53.62,45.09,700.4
1995-02-06,630.1,1003.7,3019.5,15499,24.891,25.83,26.94,53.77,44.64,699.47
1995-02-07,630.42,1002.5,3027.4,15399,24.922,26.15,27.66,53.97,44.32,697.62
1995-02-08,629.58,1000.1,3030.3,15184,24.859,26.12,27.5,53.94,43.94,699.47
1995-02-09,629.97,1006.9,3061.8,15093,24.484,26.23,27.59,53.99,43.79,700.4
1995-02-10,631.27,1010.2,3072.6,15184,24.234,25.89,26.84,53.93,44.32,699.66
1995-02-13,630.88,1004.6,3032.3,15242,24.297,25.58,26.03,54.02,43.87,698.73
1995-02-14,631.34,1007.6,3021.5,15077,24.859,25.67,26.09,54.14,43.99,699.66
1995-02-15,635.38,1008.8,3025.4,14911,25.266,26.14,26.94,54.44,44.23,700.03
1995-02-16,634.73,997.69,2995.4,14812,25.578,25.93,26.75,54.41,44.52,700.03
1995-02-17,632.32,996.48,2994.9,14961,25.484,25.95,26.69,54.46,45.17,703.73
1995-02-20,632.32,988.45,2963.4,14903,25.484,25.96,26.44,54.63,45.17,703.73
1995-02-21,632.25,988.42,2978.2,15043,25.359,25.72,26.13,54.72,44.95,703.73
1995-02-22,635.78,984.9,2968.3,15043,26.172,25.67,26.53,54.84,44.93,705.39
1995-02-23,637.86,993.51,3002.8,14754,26.047,26.31,27.41,55.71,44.44,704.46
1995-02-24,637.86,990.57,2978.2,14547,26.234,25.98,26.53,55.48,45.07,699.29
1995-02-27,632.97,984.29,2967.4,13976,26.734,26.55,26.66,56.12,45,698.92
1995-02-28,637.67,983.72,2962.4,14067,26.922,26.32,26.88,55.99,44.59,699.47
1995-03-01,634.54,991.09,2992,13744,26.891,26.66,27.5,55.94,44.18,695.59
1995-03-02,634.93,990.46,2985.1,14075,26.453,26.28,27.31,56,44.25,698.92
1995-03-03,634.14,986.27,2976.2,14133,26.141,26.03,26.88,56.4,44.93,698.55
1995-03-06,634.6,977.18,2948.7,14084,25.922,26.31,26.53,56.79,44.83,702.99
1995-03-07,629.45,971.38,2925.1,14034,25.766,25.71,25.41,57.51,44.93,712.6
1995-03-08,631.01,960.92,2948.7,13738,26.172,25.98,26.06,57.54,44.2,704.28
1995-03-09,630.95,955.09,2937.8,13804,26.672,26,25.97,57.07,43.46,707.05
1995-03-10,641.13,960.85,2977.2,13466,26.984,26.36,26.53,57.24,43.19,708.35
1995-03-13,639.9,955.75,2959.5,13541,27.203,26.32,26.47,57.86,43.87,713.89
1995-03-14,644.24,965.04,3006.7,13392,27.891,27.03,27.53,57.59,43.26,715
1995-03-15,642.55,962.93,2995.4,13755,27.859,26.9,27.66,57.76,43.67,715.93
1995-03-16,647.02,965.94,3044,13541,27.953,27.7,28.44,58.12,43.74,712.97
1995-03-17,647.28,978.11,3034.6,13368,27.578,27.74,27.81,58.63,43.94,710.38
1995-03-20,647.8,977.07,3085.7,13318,27.484,27.76,28.13,58.56,44.57,709.09
1995-03-21,646.76,975.2,3101.4,13318,27.234,27.92,28.38,58.56,44.42,707.79
1995-03-22,646.76,976.99,3102.4,13228,27.016,27.57,27.84,59.01,45.75,708.89
1995-03-23,646.76,959.22,3096.5,12997,27.016,27.69,28.06,59.76,45.65,710
1995-03-24,654.6,962.36,3114.2,12997,27.828,27.89,28.38,59.46,45.31,706.69
1995-03-27,657.38,970.77,3121.1,13228,28.109,27.72,28.19,59.08,46.01,706.32
1995-03-28,657.19,963.41,3090.6,13730,27.422,27.78,27.94,60.14,45.96,707.79
1995-03-29,655.96,965.71,3116.2,13590,27.484,27.72,27.53,60.26,46.37,706.88
1995-03-30,655.89,979.72,3150.5,13623,27.234,27.79,28.31,60.25,46.21,713.48
1995-03-31,653.3,974.24,3099.5,13269,26.984,27.49,27.78,60.82,46.25,723.95
1995-04-03,653.56,972.78,3112.2,12701,27.516,28.19,28.38,62.01,45.92,725.05
1995-04-04,657.71,983.52,3153.5,12915,27.641,28.42,28.56,62.11,46.28,725.42
1995-04-05,659.13,985.31,3156.4,13121,27.641,28.59,28.69,61.31,47.2,729.27
1995-04-06,660.04,990.82,3172.1,13005,27.922,28.42,28.44,61.75,47.7,729.64
1995-04-07,658.81,987.74,3177.1,12981,27.797,28.24,28.69,61.96,47.46,726.52
